DK	8960	Randers SØ	Region Midtjylland	1082	Randers Kommune	730			56.4422	10.3635	1
DK	8970	Havndal	Region Midtjylland	1082	Randers Kommune	730			56.6525	10.1967	4
DK	8981	Spentrup	Region Midtjylland	1082	Randers Kommune	730			56.537	10.0379	4
DK	8983	Gjerlev J	Region Midtjylland	1082	Randers Kommune	730			56.537	10.0379	1
DK	8990	Fårup	Region Midtjylland	1082	Randers Kommune	730			56.3667	10.2494	4
DK	9550	Mariager	Region Midtjylland	1082	Randers Kommune	730			56.6499	9.9751	4
DK	7362	Hampen	Region Midtjylland	1082	Silkeborg Kommune	740			56.019	9.3551	4
DK	7441	Bording	Region Midtjylland	1082	Silkeborg Kommune	740			56.1441	9.2765	4
DK	7442	Engesvang	Region Midtjylland	1082	Silkeborg Kommune	740			56.1707	9.3495	4
DK	7470	Karup J	Region Midtjylland	1082	Silkeborg Kommune	740			56.1739	9.0525	1
DK	8450	Hammel	Region Midtjylland	1082	Silkeborg Kommune	740			56.2576	9.8632	4
DK	8472	Sporup	Region Midtjylland	1082	Silkeborg Kommune	740			56.2133	10.0344	1
DK	8600	Silkeborg	Region Midtjylland	1082	Silkeborg Kommune	740			56.1697	9.5451	4
DK	8620	Kjellerup	Region Midtjylland	1082	Silkeborg Kommune	740			56.2858	9.4353	4
DK	8632	Lemming	Region Midtjylland	1082	Silkeborg Kommune	740			56.2405	9.5473	4
DK	8641	Sorring	Region Midtjylland	1082	Silkeborg Kommune	740			56.1769	9.7758	4
DK	8643	Ans By	Region Midtjylland	1082	Silkeborg Kommune	740			56.1769	9.7758	1
DK	8653	Them	Region Midtjylland	1082	Silkeborg Kommune	740			56.0943	9.5487	4
DK	8654	Bryrup	Region Midtjylland	1082	Silkeborg Kommune	740			56.0228	9.5183	4
DK	8680	Ry	Region Midtjylland	1082	Silkeborg Kommune	740			56.0904	9.7651	4
DK	8740	Brædstrup	Region Midtjylland	1082	Silkeborg Kommune	740			55.9708	9.6085	4
DK	8800	Viborg	Region Midtjylland	1082	Silkeborg Kommune	740			56.4532	9.402	4
DK	8840	Rødkærsbro	Region Midtjylland	1082	Silkeborg Kommune	740			56.3531	9.5051	4
DK	8881	Thorsø	Region Midtjylland	1082	Silkeborg Kommune	740			56.2995	9.7892	4
DK	8882	Fårvang	Region Midtjylland	1082	Silkeborg Kommune	740			56.2675	9.7278	4
DK	8883	Gjern	Region Midtjylland	1082	Silkeborg Kommune	740			56.2302	9.7391	4
DK	8305	Samsø	Region Midtjylland	1082	Samsø Kommune	741			55.8796	10.6076	4
DK	8362	Hørning	Region Midtjylland	1082	Skanderborg Kommune	746			56.087	10.0372	4
DK	8464	Galten	Region Midtjylland	1082	Skanderborg Kommune	746			56.35	10.05	4
DK	8471	Sabro	Region Midtjylland	1082	Skanderborg Kommune	746			56.2133	10.0344	4
DK	8472	Sporup	Region Midtjylland	1082	Skanderborg Kommune	746			56.2133	10.0344	1
DK	8600	Silkeborg	Region Midtjylland	1082	Skanderborg Kommune	746			56.1697	9.5451	4
DK	8660	Skanderborg	Region Midtjylland	1082	Skanderborg Kommune	746			56.0399	9.9272	4
DK	8670	Låsby	Region Midtjylland	1082	Skanderborg Kommune	746			56.1502	9.8068	4
DK	8680	Ry	Region Midtjylland	1082	Skanderborg Kommune	746			56.0904	9.7651	4
DK	8751	Gedved	Region Midtjylland	1082	Skanderborg Kommune	746			55.9308	9.846	4
DK	8000	Aarhus C	Region Midtjylland	1082	Aarhus Kommune	751			55.6471	12.2742	1
DK	8200	Aarhus N	Region Midtjylland	1082	Aarhus Kommune	751			56.1663	10.1987	1
DK	8210	Aarhus V	Region Midtjylland	1082	Aarhus Kommune	751			56.1663	10.1987	1
DK	8220	Brabrand	Region Midtjylland	1082	Aarhus Kommune	751			56.1531	10.1057	4
DK	8230	Åbyhøj	Region Midtjylland	1082	Aarhus Kommune	751			56.1563	10.1653	4
DK	8240	Risskov	Region Midtjylland	1082	Aarhus Kommune	751			56.1972	10.248	4
DK	8245	Risskov Ø	Region Midtjylland	1082	Aarhus Kommune	751			56.1972	10.248	1
DK	8250	Egå	Region Midtjylland	1082	Aarhus Kommune	751			56.2136	10.2644	4
DK	8260	Viby J	Region Midtjylland	1082	Aarhus Kommune	751			56.1663	10.1987	1
